"date","open","high","low","close","volume","turnover","return"
"2013/1/21",788.069,793.232,783.415,792.6,44241.23,687410.55,0.00660008244032451
"2013/1/22",792.312,792.545,769.09,775.135,43268.6,657795.85,-0.0222814730245355
"2013/1/23",773.739,779.558,765.363,778.478,37617.89,576351.94,0.00430352366960118
"2013/1/24",778.636,784.321,750.358,757.869,49883.12,747066.07,-0.0268301839136793
"2013/1/25",757.611,766.781,756.608,762.848,31389.94,483326.78,0.00654825032065887
"2013/1/28",764.087,784.76,764.087,784.76,34131.88,534125.69,0.028319140744248
"2013/1/29",785.758,795.068,785.758,791.671,39890.74,621118.37,0.0087679629172337
"2013/1/30",791.962,792.767,778.302,783.682,39508.07,595973.02,-0.0101425756472491
"2013/1/31",784.108,784.108,771.152,776.005,41874.98,608185.78,-0.00984436236118302
"2013/2/1",775.113,785.52,772.941,782.363,39155.41,575545.81,0.00815986375240474
"2013/2/4",783.743,786.562,767.847,771.902,41124.35,612506.29,-0.0134612282521847
"2013/2/5",768.412,781.568,765.967,780.981,30608.52,470800.7,0.01169322279722
"2013/2/6",781.319,794.504,781.319,791.263,32944.04,498903.75,0.0130795812643925
"2013/2/7",792.855,806.308,789.368,805.586,33112.83,536929.76,0.0179395598785463
"2013/2/8",804.956,824.311,804.956,823.028,38384.59,633044.79,0.0214202590677335
"2013/2/18",829.662,835.664,825.947,835.277,47726.16,749795.43,0.0147731843958638
"2013/2/19",834.969,835.411,816.958,819.709,42640.75,663542.99,-0.018814007140004
"2013/2/20",819.031,850.863,819.031,850.863,50922.72,824085.59,0.037301729314132
"2013/2/21",846.639,853.268,829.596,839.298,56797.95,895011.47,-0.0136853003917539
"2013/2/22",837.131,848.16,836.867,838.763,40485.24,635950.12,-0.000637640727156885
"2013/2/25",838.877,857.848,838.877,855.694,45066.63,729270.16,0.0199846481756012
"2013/2/26",853.28,865.797,849.938,851.217,50609.77,874071.7,-0.00524574540376666
"2013/2/27",852.126,856.116,835.935,846.09,43004.98,716350.34,-0.00604135326577815
"2013/2/28",846.339,861.095,844.2,861.095,46351.53,742940.65,0.0175790982320461
"2013/3/1",860.801,885.18,859.83,884.891,60758.98,991798.89,0.0272596384221071
"2013/3/4",880.246,888.793,855.05,863.5,63946.11,1054624.34,-0.0244705759940995
"2013/3/5",861.225,888.318,857.541,888.099,47562.73,816750.23,0.028089325677767
"2013/3/6",890.233,905.164,890.233,902.903,55146.5,947293.34,0.0165319046705044
"2013/3/7",902.407,902.407,867.87,877.337,52498.88,908923.75,-0.0287239448353329
"2013/3/8",877.73,882.138,861.808,864.699,37737.83,629511.72,-0.0145097136044079
"2013/3/11",863.122,872.18,858.037,869.15,28122.77,480663.13,0.00513425307228577
"2013/3/12",869.724,873.473,828.037,839.836,47517.05,755425.22,-0.0343090878868662
"2013/3/13",835.456,836.276,821.352,834.049,31977.8,500086.87,-0.00691448105022463
"2013/3/14",832.292,845.595,831.568,842.036,28394.69,468443.57,0.00953061504230224
"2013/3/15",841.713,867.865,839.582,853.906,35374.46,613169.29,0.0139983488000226
"2013/3/18",852.152,862.822,850.098,852.117,28902.07,515730.42,-0.00209727612787525
"2013/3/19",850.061,854.245,829.189,842.685,30074.49,497463.98,-0.0111306186538211
"2013/3/20",842.714,866.267,842.584,866.267,33885.27,562495.26,0.0275999524400863
"2013/3/21",867.901,885.981,866.679,882.734,41008.19,705349.53,0.0188307343360563
"2013/3/22",881.899,884.235,876.916,882.001,32117.12,545787.92,-0.00083071967423276
"2013/3/25",882.746,884.854,874.007,881.756,31595.31,531014.76,-0.000277816050142654
"2013/3/26",878.556,879.848,862.666,876.361,32621.29,542134.85,-0.00613726723991359
"2013/3/27",876.547,885.772,874.248,882.752,28531.95,492820.13,0.00726619395011419
"2013/3/28",877.85,877.85,861.654,867.511,32824.02,566335.96,-0.0174161085971587
"2013/3/29",868.093,872.777,860.963,866.455,26754.88,464749.66,-0.00121801711285396
"2013/4/1",866.654,879.924,865.984,877.001,27937.12,541293.01,0.0120979578793463
"2013/4/2",875.325,883.154,843.207,845.163,35233.57,689888.34,-0.0369786244596293
"2013/4/3",842.364,845.49,827.27,835.138,29658.11,538951.95,-0.0119325275063185
"2013/4/8",824.776,853.623,817.347,853.484,31185.46,573047.73,0.0217298150637344
"2013/4/9",854.513,864.116,853.944,861.991,26473.12,478869.27,0.00991803405374547
"2013/4/10",861.27,861.911,843.099,850.533,25521.53,458803.98,-0.0133816179852646
"2013/4/11",853.142,855.957,847.389,847.782,22083.14,374291.67,-0.00323968451801449
"2013/4/12",847.204,854.217,845.853,846.612,20537.47,350821.92,-0.00138102493983627
"2013/4/15",844.11,845.754,834.008,836.342,18215.09,319537.44,-0.0122048819918845
"2013/4/16",828.937,846.054,824.841,846.054,19800.53,346604.17,0.0115455670175022
"2013/4/17",845.093,867.511,844.922,867.511,25583.29,489490.16,0.0250450044994732
"2013/4/18",862.698,875.995,860.717,873.481,27209.31,522282.52,0.00685818590751897
"2013/4/19",874.884,895.873,874.884,892.21,34508.77,647840.05,0.0212151531172093
"2013/4/22",890.932,916.021,889.258,916.021,38598.13,777562.32,0.0263377592949068
"2013/4/23",916.42,916.54,892.109,893.79,39618.39,778761.45,-0.0245684419240444
"2013/4/24",894.694,925.012,894.694,923.406,38967.15,794386.94,0.0325981595260876
"2013/4/25",924.223,937.558,903.613,903.634,48256.35,1044506.88,-0.0216445966229113
"2013/4/26",901.995,904.3,886.402,889.381,34324.5,707809.32,-0.015898696022691
"2013/5/2",887.076,914.171,883.788,913.651,28073.51,631597.3,0.0269229453290594
"2013/5/3",916.007,940.28,916.007,939.21,39079.75,807296.73,0.027590435915573
"2013/5/6",941.088,962.631,941.088,958.022,49741,988091.76,0.0198316458399708
"2013/5/7",956.415,964.714,949.839,957.44,42553.37,821757.06,-0.000607686310572397
"2013/5/8",960.977,980.083,960.696,980.083,49387.06,1008662,0.0233742060498416
"2013/5/9",978.942,994.269,978.069,992.161,58311.04,1209952.7,0.0122481305471664
"2013/5/10",989.151,996.587,977.426,988.3,54998.78,1085090.73,-0.00389909712087277
"2013/5/13",989.372,995.254,978.715,995.109,46609.5,921052.42,0.00686598351523315
"2013/5/14",992.617,992.617,971.352,976.333,41301.27,825294.32,-0.0190485621512577
"2013/5/15",976.948,1012.673,976.948,1012.656,49975.59,985963.2,0.0365281444404637
"2013/5/16",1010.946,1034.352,999.493,1009.526,69363.19,1376481.81,-0.00309566844092934
"2013/5/17",1006.474,1029.11,1004.42,1023.403,54070.32,998037.09,0.0136524350261675
"2013/5/20",1025.173,1052.703,1025.173,1051.653,69754.98,1335090.84,0.0272298632053074
"2013/5/21",1049.597,1074.89,1045.46,1073.583,71233.79,1338948.28,0.020638440539666
"2013/5/22",1067.437,1067.498,1036.311,1039.811,71105.03,1271088.31,-0.0319626866656382
"2013/5/23",1035.309,1061.527,1033.124,1042.897,58055.38,1025569.85,0.00296345167776657
"2013/5/24",1044.294,1073.782,1044.294,1073.782,61341.09,1094857.05,0.0291845784209341
"2013/5/27",1075.825,1091.253,1075.825,1089.724,67067.49,1213101.14,0.0147374572008436
"2013/5/28",1089.765,1090.159,1055.637,1059.002,61944.95,1087815.01,-0.0285974979769454
"2013/5/29",1055.597,1067.026,1053.177,1065.96,48707.35,853859.68,0.00654884639586051
"2013/5/30",1062.999,1078.464,1059.827,1073.869,52143.43,975776.89,0.00739221313053839
"2013/5/31",1074.476,1086.327,1068.066,1073.023,58308.83,1061134.04,-0.000788116070849831
"2013/6/3",1070.732,1074.821,1050.213,1052.136,55015.8,1087835.22,-0.0196575151207279
"2013/6/4",1049.102,1049.256,1011.403,1022.46,55323.45,1015060.52,-0.0286108951612141
"2013/6/5",1021.023,1038.025,1021.023,1032.756,42937.2,751870.26,0.0100194686439412
"2013/6/6",1027.053,1031.358,1020.831,1022.13,42163.12,733608.39,-0.0103422717515231
"2013/6/7",1022.559,1039.654,1018.452,1030.139,46351.18,822392.02,0.00780505933508913
"2013/6/13",1019.472,1029.275,986.05,1029.275,46123.55,847047.72,-0.000839073688623238
"2013/6/14",1029.933,1069.807,1029.933,1068.147,51706.86,1015552.89,0.0370707006117605
"2013/6/17",1074.53,1091.906,1068.611,1073.691,60525.43,1235772.54,0.00517687367728481
"2013/6/18",1073.308,1078.533,1053.325,1072.93,50720.86,1011251.21,-0.000709021324100334
"2013/6/19",1064.736,1070.348,1053.798,1067.625,46448.21,893689.72,-0.00495666858487454
"2013/6/20",1060.383,1067.946,1027.839,1029.528,49251.86,939999.77,-0.0363361104995459
"2013/6/21",1007.866,1030.126,988.215,1025.497,49576.31,869355.15,-0.00392307166085182
"2013/6/24",1023.223,1023.223,961.837,971.454,54930.85,922676.13,-0.0541387338690384
"2013/6/25",958.35,991.644,903.668,984.746,70768.51,1206554.02,0.0135898216612347
"2013/6/26",984.941,1039.013,984.883,1038.976,70348.79,1295843.42,0.0536071518005468
"2013/6/27",1043.664,1063.019,1020.462,1022.503,73448.72,1385390.66,-0.0159820698006738
"2013/6/28",1012.642,1037.415,1002.193,1011.658,52403.26,961044.88,-0.0106629738307698
"2013/7/1",1011.265,1055.839,1005.798,1055.839,51998.56,1010301.36,0.0427451424542511
"2013/7/2",1056.907,1086.4,1056.907,1083.248,68907.67,1391670.46,0.0256282238009815
"2013/7/3",1079.646,1108.485,1065.512,1104.578,68707.88,1428647.34,0.0194994262343693
"2013/7/4",1097.772,1105.792,1085.395,1087.904,58909.74,1192256.53,-0.0152104523280068
"2013/7/5",1087.685,1091.817,1057.132,1057.273,55023.64,1089053.46,-0.0285599575609332
"2013/7/8",1035.944,1057.04,1015.668,1030.604,52438.88,953166.11,-0.02554791354705
"2013/7/9",1028.564,1051.512,1026.46,1050.715,45356.38,873383.64,0.0193258466688224
"2013/7/10",1049.213,1069.394,1048.726,1068.857,50964.06,1016037.67,0.0171189684090187
"2013/7/11",1066.699,1082.781,1057.443,1080.782,56748.87,1074279.16,0.0110949999785124
"2013/7/12",1079.327,1117.685,1077.312,1096.296,62689.78,1291686.48,0.014252371860338
"2013/7/15",1096.185,1139.567,1096.185,1139.567,71798.18,1469062.73,0.0387111406380019
"2013/7/16",1141.574,1153.072,1129.742,1143.195,67390.68,1308244.49,0.00317860824268124
"2013/7/17",1140.73,1149.468,1118.852,1129.48,61869.05,1204583.85,-0.0120696241168892
"2013/7/18",1124.794,1138.09,1118.626,1127.966,54302.8,1009583.12,-0.0013413390415522
"2013/7/19",1125.765,1156.088,1116.005,1116.005,66214.43,1256874.84,-0.0106606665418001
"2013/7/22",1109.955,1153.772,1107.335,1153.772,60726.67,1148845.09,0.033281230672995
"2013/7/23",1161.079,1179.459,1160.453,1178.588,74644.46,1442864.11,0.0212805368896714
"2013/7/24",1181.361,1208.132,1177.594,1203.308,79382.21,1513889.96,0.0207573190250043
"2013/7/25",1205.623,1207.23,1148.813,1150.387,79455.22,1529858.47,-0.0449760233199425
"2013/7/26",1150.247,1166.206,1133.158,1158.354,54512.87,1084349.21,0.00690162441255371
"2013/7/29",1155.81,1168.474,1136.401,1136.984,56521.19,1172337.85,-0.0186208893663302
"2013/7/30",1137.15,1147.015,1095.652,1124.102,53826.51,1068971.25,-0.0113946478646021
"2013/7/31",1126.102,1143.37,1117.336,1134.015,46450.88,900341.81,0.00877993804613464
"2013/8/1",1135.451,1191.122,1135.451,1190.113,65973.75,1305048.94,0.0482838278671025
"2013/8/2",1196.174,1208.325,1187.312,1188.851,71412.83,1359719.2,-0.00106096613347706
"2013/8/5",1186.732,1202.832,1182.541,1202.832,52551.17,1005597.05,0.0116914819027025
"2013/8/6",1202.091,1219.119,1200.694,1211.782,58594.11,1204862.77,0.00741322711450465
"2013/8/7",1208.497,1209.368,1173.261,1175.702,57341.65,1109228.34,-0.0302265874777961
"2013/8/8",1172.085,1195.92,1165.323,1185.955,46877.89,891248.53,0.00868294118693314
"2013/8/9",1185.639,1194.783,1153.45,1172.519,49295.15,946549.4,-0.0113939312934406
"2013/8/12",1174.09,1185.367,1146.017,1161.872,53229.07,1013721.44,-0.00912192844094761
"2013/8/13",1161.486,1180.607,1151.675,1172.329,49928.37,897101.96,0.0089598710279164
"2013/8/14",1175.625,1186.293,1160.022,1180.656,63172.44,1128991.35,0.00707784772310127
"2013/8/15",1177.854,1184.399,1165.769,1167.094,59162.97,1010510.75,-0.0115533177325959
"2013/8/16",1158.962,1178.843,1131.444,1132.086,57598.79,1009310.97,-0.0304549498485738
"2013/8/19",1126.635,1172.029,1125.586,1171.402,48785.85,924663.66,0.0341393734040691
"2013/8/20",1170.987,1180.986,1164.376,1175.783,54494.14,969212.46,0.00373298660949484
"2013/8/21",1173.609,1185.537,1169.492,1181.34,50408.1,906479.26,0.00471507875936084
"2013/8/22",1180.185,1204.592,1178.407,1197.134,54595.9,1037708.47,0.0132809794436302
"2013/8/23",1200.678,1225.894,1188.82,1219.825,65881.97,1408179.11,0.0187770389900477
"2013/8/26",1220.975,1241.47,1220.581,1238.172,55206.91,1162625.95,0.0149286925428012
"2013/8/27",1238.27,1251.044,1226.378,1250.751,51938.81,1043644.7,0.0101080725300076
"2013/8/28",1244.005,1253.395,1227.995,1227.995,62693.34,1343455.86,-0.0183614128507221
"2013/8/29",1224.613,1236.455,1217.523,1226.296,44611.59,976223.56,-0.00138451411947305
"2013/8/30",1221.873,1226.36,1181.889,1185.145,54853.16,1100079.7,-0.0341331139653827
"2013/9/2",1179.321,1210.531,1178.006,1210.185,40631.47,838740.26,0.0209081105131883
"2013/9/3",1217.772,1234.587,1214.3,1234.587,43838.56,986335.17,0.0199632607122373
"2013/9/4",1233.497,1245.777,1227.323,1236.35,48223.69,1088098.25,0.00142698927505336
"2013/9/5",1233.822,1267.525,1233.259,1267.26,54373.5,1291156.65,0.0246935989709218
"2013/9/6",1267.841,1288.262,1261.575,1282.746,52601.81,1267137.95,0.01214600309258
"2013/9/9",1282.654,1283.701,1258.127,1275.912,63354.71,1400151.38,-0.0053418755074226
"2013/9/10",1277.869,1278.043,1254.008,1263.589,64082.77,1373006.2,-0.00970513240570714
"2013/9/11",1256.655,1256.655,1216.367,1220.705,66119.07,1301461.08,-0.0345275239257052
"2013/9/12",1215.693,1236.59,1211.603,1220.633,44102.88,839332.06,-0.0000589840489277904
"2013/9/13",1221.148,1256.035,1210.396,1253.448,48587.86,1085558.87,0.0265285772637132
"2013/9/16",1254.472,1297.643,1254.472,1278.798,52474.37,1321365.14,0.020022420325609
"2013/9/17",1279.263,1285.633,1267.713,1269.36,47863.93,1110409.65,-0.00740773779241088
"2013/9/18",1268.341,1292.333,1262.329,1289.642,49037.47,1083054.53,0.0158518240344092
"2013/9/23",1292.762,1326.41,1291.327,1326.091,60474.39,1315483.28,0.0278708563817887
"2013/9/24",1325.891,1340.522,1310.331,1328.404,64144.33,1498799.35,0.00174270479724825
"2013/9/25",1324.193,1344.394,1320.114,1323.04,56579.06,1317756.74,-0.00404610266542349
"2013/9/26",1318.521,1332.123,1301.138,1306.344,51608.88,1205214.92,-0.0126997231273682
"2013/9/27",1305.506,1330.69,1301.478,1323.759,46348.65,1173198.69,0.0132430209128707
"2013/9/30",1329.559,1368.658,1329.559,1367.912,44319.75,1149325.32,0.0328100728686547
"2013/10/8",1376.365,1389.729,1363.897,1387.663,54519.71,1540942.33,0.0143355475701146
"2013/10/9",1385.959,1418.483,1382.103,1415.833,58967.36,1611622.73,0.0200970132472138
"2013/10/10",1422.355,1423.965,1377.318,1378.148,73453.7,1986061.12,-0.0269774816069939
"2013/10/11",1377.976,1386.537,1357.488,1379.9,65963.9,1662416.55,0.00127046391915986
"2013/10/14",1374.472,1394.337,1370.721,1393.602,65833.79,1576400.86,0.00988072947173269
"2013/10/15",1397.212,1409.496,1378.812,1389.749,71900.97,1719089.86,-0.00276860694979764
"2013/10/16",1393.005,1393.098,1323.872,1335.1,72270.45,1753396.33,-0.0401169598833944
"2013/10/17",1339.314,1355.651,1317.747,1322.988,71397.95,1667767.63,-0.00911338061701361
"2013/10/18",1327.095,1353.974,1327.095,1349.937,57537.7,1342762.46,0.0201651098978504
"2013/10/21",1358.884,1403.109,1358.884,1400.967,78083.51,1765103.46,0.0371047877788531
"2013/10/22",1401.469,1408.455,1348.686,1350.473,97692.14,2269210.6,-0.0367078110182586
"2013/10/23",1336.227,1336.227,1293.823,1311.231,82450.65,1822989.2,-0.0294885108224214
"2013/10/24",1307.114,1319.373,1287.876,1295.932,54262,1228709.83,-0.0117362632151945
"2013/10/25",1298.719,1304.492,1255.594,1269.171,66479.38,1460377.19,-0.0208661959906316
"2013/10/28",1264.137,1286.004,1262.341,1279.05,54707.76,1187838.95,0.00775368344693561
"2013/10/29",1276.265,1292.966,1205.002,1261.684,77717.67,1668891.91,-0.0136702783058853
"2013/10/30",1256.236,1274.344,1251.013,1273.291,53570.38,1233659.89,0.00915755075626645
"2013/10/31",1266.556,1266.556,1232.402,1235.555,48360.82,1070105.34,-0.030084625478584
"2013/11/1",1227.692,1233.57,1198.812,1221.962,53151.16,1208711.72,-0.0110624981429446
"2013/11/4",1217.278,1240.879,1216.848,1222.456,43844.29,954584.28,0.000404186196243828
"2013/11/5",1217.636,1260.373,1208.346,1260.025,53598.76,1172059.76,0.030269612137265
"2013/11/6",1255.474,1277.427,1241.757,1241.789,59974.18,1317660.31,-0.0145784802361666
"2013/11/7",1234.24,1250.569,1219.306,1224.05,44303.29,971174.88,-0.014388048871214
"2013/11/8",1215.68,1226.317,1204.523,1211.11,44538.88,971090.01,-0.0106277384617472
"2013/11/11",1208.259,1223.768,1191.182,1212.689,36214.81,802553.56,0.00130291350344969
"2013/11/12",1213.31,1233.192,1209.538,1228.346,45638.72,980093.28,0.0128283410252905
"2013/11/13",1226.529,1236.392,1210.662,1212.08,43418.83,976169.63,-0.0133306569265619
"2013/11/14",1207.448,1251.769,1200.714,1249.667,54143.59,1247186.81,0.0305392237539834
"2013/11/15",1248.259,1287.08,1248.074,1269.052,63798.41,1472623.96,0.0153930492166436
"2013/11/18",1275.551,1295.206,1275.551,1291.151,59463.46,1314827.68,0.0172639035788409
"2013/11/19",1293.057,1312.065,1289.906,1298.166,56885.4,1278087.53,0.00541843054597102
"2013/11/20",1299.682,1303.452,1283.661,1299.264,48865.41,1111771.04,0.000845451130850883
"2013/11/21",1295.931,1304.739,1288.21,1298.953,57855.74,1338505.13,-0.000239394940057203
"2013/11/22",1298.468,1300.959,1283.88,1295.067,49963.46,1196192.58,-0.00299612409077277
"2013/11/25",1290.842,1305.232,1283.66,1293.795,46240.55,1130999.5,-0.000982671229565746
"2013/11/26",1291.624,1299.669,1280.008,1291.854,48226.77,1121610.94,-0.00150136415623336
"2013/11/27",1290.188,1336.171,1288.584,1329.477,64241.39,1590107.35,0.0287072359354479
"2013/11/28",1333.048,1342.819,1331.45,1336.661,57918.85,1393677.76,0.00538908142533412
"2013/11/29",1335.626,1369.121,1335.626,1366.834,64520.87,1559532.94,0.0223224033316116
"2013/12/2",1296.703,1317.693,1253.343,1253.929,87515.77,1936021.85,-0.0862152947834511
"2013/12/3",1223.382,1261.769,1198.058,1255.329,72557.32,1476641.58,0.00111586783445006
"2013/12/4",1249.593,1276.055,1240.077,1240.287,66832.38,1283418.45,-0.0120548851734403
"2013/12/5",1234.504,1236.101,1200.458,1202.066,67675.9,1295745.92,-0.031301061357599
"2013/12/6",1196.321,1215.492,1194.745,1206.783,51072.98,1006108.68,0.00391639827085832
"2013/12/9",1211.393,1241.772,1211.393,1241.715,53553.41,1128830.34,0.0285353472179901
"2013/12/10",1244.574,1249.355,1227.057,1231.921,51204.06,1026312.91,-0.00791874890159239
"2013/12/11",1230.783,1255.064,1226.576,1244.505,48262.32,1094027.34,0.0101631208165083
"2013/12/12",1242.153,1285.268,1238.947,1279.318,61061.38,1407080.13,0.0275892629412846
"2013/12/13",1274.166,1286.72,1268.645,1278.143,53842.33,1157256.13,-0.000918880157058766
"2013/12/16",1279.063,1293.936,1266.942,1279.958,60186.27,1273051.72,0.00141902161373686
"2013/12/17",1278.53,1282.171,1248.822,1267.673,49840.02,1097628.33,-0.00964432857190634
"2013/12/18",1267.772,1267.772,1245.962,1256,45603.56,1023855.64,-0.009250868275271
"2013/12/19",1253.43,1281.816,1253.43,1256.084,48948.63,1137581.98,0.0000668767445928253
"2013/12/20",1255.824,1266.031,1246.388,1253.714,42868.89,930417.8,-0.00188859876726699
"2013/12/23",1251.41,1253.668,1224.988,1242.806,47891.82,1007239.77,-0.00873861969005585
"2013/12/24",1242.002,1264.721,1241.906,1258.823,49358.74,1010129.32,0.012805431077477
"2013/12/25",1261.996,1288.849,1258.406,1288.341,55481.14,1154869.68,0.0231781867836949
"2013/12/26",1290.869,1297.474,1268.138,1269.535,56248.76,1219823.72,-0.0147046525024823
"2013/12/27",1265.083,1297.621,1265.083,1294.302,54169.93,1116291.87,0.019320862009903
"2013/12/30",1294.417,1307.988,1292.829,1307.988,54754.65,1162195.72,0.0105185249791271
"2013/12/31",1302.671,1309.344,1288.94,1304.444,51630.02,1088956.71,-0.00271318233282614
"2014/1/2",1302.298,1333.103,1299.336,1333.003,54710.69,1237334.93,0.0216573954085097
"2014/1/3",1332.352,1355.121,1331.973,1352.84,62093.97,1465263.53,0.0147717947111987
"2014/1/6",1350.312,1354.15,1322.716,1323.328,55634.93,1302021.48,-0.0220563106717115
"2014/1/7",1315.436,1355.4,1312.269,1352.276,53187.61,1190972.21,0.0216393230022947
"2014/1/8",1363.306,1409.21,1363.306,1405.023,86852.17,2091443.91,0.0382645739600198
"2014/1/9",1401.797,1423.837,1379.648,1380.244,76287.16,1910579.35,-0.0177933776244936
"2014/1/10",1373.517,1385.855,1347.61,1353.302,43909.92,1014733.01,-0.0197127631658445
"2014/1/13",1352.007,1374.145,1349.246,1362.788,44610.49,995459.45,0.00698506939711763
"2014/1/14",1364.801,1400.916,1364.801,1400.916,48107.48,1099666.55,0.0275937070186583
"2014/1/15",1399.666,1417.416,1397.945,1415.323,47630.04,1111445.02,0.0102314652132165
"2014/1/16",1415.568,1423.118,1392.006,1395.163,47981.4,1130454.96,-0.0143465192716183
"2014/1/17",1395.029,1411.547,1391.619,1395.509,47938.95,1169704.94,0.000247968949251387
"2014/1/20",1393.876,1400.944,1362.45,1372.736,51464.14,1245381.53,-0.0164533946565761
"2014/1/21",1370.686,1407.452,1370.686,1407.152,52100.26,1283998.18,0.0247619749513115
"2014/1/22",1407.464,1431.997,1407.464,1431.741,63984.93,1578354.45,0.0173233826889483
"2014/1/23",1433.701,1472.336,1433.171,1461.525,73752.86,1915842.87,0.0205892248777184
"2014/1/24",1458.206,1493.637,1455.95,1484.432,67533.69,1698102.25,0.0155517963674363
"2014/1/27",1477.46,1500.457,1465.144,1477.669,70427.68,1767361.95,-0.00456636134395172
"2014/1/28",1476.589,1486.423,1448.474,1471.34,55084.02,1417459.33,-0.00429229596587799
"2014/1/29",1472.542,1497.716,1469.583,1496.527,55304.06,1436399.29,0.0169735400523114
"2014/1/30",1494.117,1507.874,1486.821,1495.978,54295.95,1406671.17,-0.000366916684289009
"2014/2/7",1489.054,1532.817,1483.685,1532.687,56031.73,1408655.03,0.0242422306607475
"2014/2/10",1536.991,1557.029,1525.94,1553.415,72662.72,1837398.13,0.0134333289721704
"2014/2/11",1550.618,1559.774,1506.04,1527.151,78564.96,1989592.46,-0.0170518251412313
"2014/2/12",1527.1,1540.329,1513.91,1539.966,66224.36,1645675,0.00835643020625199
"2014/2/13",1537.26,1539.657,1484.423,1485.131,76617.86,1850625.52,-0.0362573544076179
"2014/2/14",1484.563,1516.426,1475.953,1515.784,58167.37,1424291.35,0.0204298130057081
"2014/2/17",1521.166,1559.124,1521.166,1558.616,72008.34,1782624.32,0.0278654511397987
"2014/2/18",1558.742,1561.773,1539.209,1545.341,66130.9,1610130.44,-0.00855365002711306
"2014/2/19",1544.642,1551.883,1524.391,1544.402,66742.01,1578653.78,-0.000607817562113588
"2014/2/20",1545.255,1545.506,1504.167,1515.164,61416.5,1470361.3,-0.0191130964806838
"2014/2/21",1512.168,1526.026,1503.813,1519.665,48490.36,1192868.47,0.0029662319031365
"2014/2/24",1517.966,1542.307,1510.457,1540.026,55994.68,1442558.3,0.013309383569049
"2014/2/25",1543.966,1571.398,1460.412,1472.691,87739.71,2243481.58,-0.0447079598928788
"2014/2/26",1452.056,1468.003,1415.246,1465.985,62030.6,1555686.75,-0.00456396801851255
"2014/2/27",1467.272,1496.619,1410.966,1414.657,65858.58,1717450.03,-0.0356402726044793
"2014/2/28",1410.399,1436.876,1393.002,1434.894,50342.07,1234340.26,0.0142038800033886
"2014/3/3",1433.901,1466.234,1431.141,1465.139,48360.34,1159282.69,0.0208591396268112
"2014/3/4",1462.261,1475.502,1446.272,1460.452,48026.37,1220081.51,-0.00320414166568916
"2014/3/5",1467.062,1471.04,1454.936,1464.578,46985.4,1172578.29,0.00282116951728195
"2014/3/6",1461.115,1464.413,1426.997,1462.528,50242.44,1305044.58,-0.00140070112607393
"2014/3/7",1463.933,1477.96,1453.625,1460.611,50304.34,1265496.48,-0.00131160391265528
"2014/3/10",1446.063,1446.063,1404.586,1407.073,50409.37,1143047.53,-0.0373431811007991
"2014/3/11",1399.9,1410.382,1380.967,1395.813,41489.21,931037.14,-0.00803461901350211
"2014/3/12",1390.86,1418.612,1378.89,1399.266,45151.11,1053711.54,0.00247077220832104
"2014/3/13",1401.549,1437.148,1401.431,1436.856,34387.19,852247.71,0.0265095798862713
"2014/3/14",1433.463,1450.383,1424.008,1434.021,32614.97,790724.25,-0.00197500688572116
"2014/3/17",1436.105,1477.68,1435.32,1477.415,38034.6,972215.74,0.0298115526107301
"2014/3/18",1479.38,1493.392,1478.721,1485.64,48482.74,1229613.33,0.00555171680957667
"2014/3/19",1481.493,1482.302,1456.898,1466.217,41883.01,1045878.93,-0.013160041503558
"2014/3/20",1463.072,1466.415,1417.17,1417.658,46783.06,1168814.54,-0.0336794000854796
"2014/3/21",1405.9,1427.923,1379.739,1419.84,44610.97,1061766.83,0.0015379749554727
"2014/3/24",1411.776,1416.858,1392.511,1397.294,39256.49,937532.23,-0.0160066801089238
"2014/3/25",1392.143,1410.478,1385.003,1394.824,30994.89,766290.23,-0.00176926666016364
"2014/3/26",1396.907,1424.254,1396.907,1417.614,38743.84,944689.58,0.0162069342270952
"2014/3/27",1415.551,1417.358,1367.964,1367.964,40855.39,969636.27,-0.0356516736017962
"2014/3/28",1363.873,1364.257,1317.412,1330.5,45796.07,1028581.71,-0.0277686916290119
"2014/3/31",1327.234,1340.47,1315.492,1327.8,28272.74,655867.92,-0.0020313741326845
"2014/4/1",1327.175,1355.735,1326.248,1355.051,31141.88,757168.43,0.0203156546968195
"2014/4/2",1356.679,1360.883,1316.903,1327.983,32459.5,822936.05,-0.0201778422322549
"2014/4/3",1326.809,1344.318,1318.823,1326.176,30198.43,725936.43,-0.00136163679658186
"2014/4/4",1323.413,1347.053,1316.949,1346.738,27703.56,678332.4,0.015385759228197
"2014/4/8",1335.392,1351.827,1327.799,1351.183,37943.71,842629.17,0.00329513282408733
"2014/4/9",1355.366,1376.694,1355.366,1370.462,40887.32,968088.08,0.0141674042462157
"2014/4/10",1374.612,1395.036,1374.612,1381.142,47083.82,1144321.35,0.00776278391227159
"2014/4/11",1370.398,1370.398,1352.129,1363.899,35109.37,837157.12,-0.0125631834228361
"2014/4/14",1367.746,1378.321,1367.746,1372.728,33503.84,817123.01,0.00645249106485224
"2014/4/15",1375.693,1380.863,1367.227,1369.889,33588.59,831113.73,-0.0020702861639208
"2014/4/16",1365.831,1367.91,1353.777,1359.304,26017.84,632200.71,-0.00775691061394568
"2014/4/17",1360.749,1373.848,1360.749,1367.591,28346.31,653145.03,0.00607799384392926
